2026/07/21 22:52:19.166, 162.18, 2587, 13801, 49, 18079, 0x0000000000000000
2026/07/21 22:52:19.266, 92.15, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.366, 92.15, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.466, 92.15, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.566, 92.15, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.666, 92.15, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.766, 64.69, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.867, 64.69, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:19.967, 64.69, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.067, 64.69, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.167, 64.69, 2587, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.267, 63.53, 2572, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.367, 63.53, 2572, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.468, 63.53, 2572, 13801, 48, 18079, 0x0000000000000000
2026/07/21 22:52:20.568, 63.53, 2572, 13801, 48, 234, 0x0000000000000000
